"time","user","text"
"Mon May 18 02:53:48 PDT 2009","RebeccaSparkle","has an addiction to this song right now! http://bit.ly/14HEzk  beautiful "
"Fri May 29 10:40:50 PDT 2009","brookie949","i'm sooo ridiculously excited for the new moon trailer that's going to be shown during the movie awards on sunday. team edward yo!! haha "
"Tue Jun 23 16:10:38 PDT 2009","saucybirdshop","@cris0809 Yeah, they're full until August.  I'm down as an alternate for the July 7th Intro class."
"Thu May 14 02:36:24 PDT 2009","Celz29","MTV movie awards voting click here.. http://www.mtv.com/ontv/movieawards/2009/categories.jhtml and vote for robert pattinson!! "
"Sat May 30 01:02:47 PDT 2009","AmethystJewel","@JonathanRKnight Night "
"Mon Jun 15 22:15:32 PDT 2009","nori11893","im tryna be a 40 year old virgin "
"Thu May 28 23:39:03 PDT 2009","VictoriaDoyle","@jordskkk who are the crew? please dont be me...  i dont think it is but i could be wrong i have been a number of times..."
"Wed Jun 03 00:42:17 PDT 2009","LANCEK1","@AffirmationSpot I love that! my personal economy is booming too "
"Fri May 29 01:01:38 PDT 2009","MCRIsAPleasure","@isil_loves_mcr  btw please tell to your friend to keep tweeting #banditleeway!"
"Tue Jun 16 19:06:43 PDT 2009","jessie_rabbit","Oh noes  had to throw away the last of my favorite candle.Smells SO GOOD,but I can't afford another one right now. Poor me... Literally."
"Tue Jun 16 07:23:00 PDT 2009","LukeLSB","@jordan120 i've been playing this for months in the office, you only ever take music advice from @RobdaBank these days "
"Tue Jun 02 22:41:24 PDT 2009","EddieWo","Bowling again "
"Mon Jun 15 00:16:19 PDT 2009","flipfinger","If anyone wants to help me out with this DM me and i'll give you my details...   Might be important!  Prob not.. but need to check.. "
"Sat Jun 06 19:06:33 PDT 2009","ewintons","Babysitting and watching the wings! "
"Fri May 29 23:46:25 PDT 2009","EileenMarie89","new to twitterr! headed to the beach tomorrow  &lt;3"
"Sat Jun 06 18:50:13 PDT 2009","princessxoxo89","home bored out of my fucking mind "
"Sat May 02 00:15:52 PDT 2009","FranMagbual","@LaurieCicotello @AngelaKeen I wish I lived closer to town, then I could karaoke with you guys! Do some Chaka Khan for me. "
"Mon Jun 01 14:20:17 PDT 2009","kelly960","@emeraldisle52 He's in a band. Or, was in a band. Not anymore. "
"Sun Jun 14 22:49:40 PDT 2009","bigenya","@trekish Pass ako  I need a bit of time on my hands muna."
"Sun May 31 02:42:17 PDT 2009","Mel0109","I am loving the form of the Knights atm... Premiers 09 "
"Mon Jun 01 09:47:51 PDT 2009","Jay5920","I've had pretty much a perfect day "
"Sun Apr 19 05:57:47 PDT 2009","nerb","I'm still up &amp; I cannot sleep "
"Tue Jun 16 02:51:10 PDT 2009","sineadcochrane","@raptureponies @bngr @curlydena @cloudsteph @jentertainment @fontfiddler Say yes... http://tinyurl.com/mu5rp5 "
"Fri May 29 14:46:53 PDT 2009","jennac0re","@leprakhauns trying to have a baby, don't want my soda addiction to be a problem, so i quit  still sad and craving it though"
"Fri Jun 05 18:09:46 PDT 2009","kitten16","Why are all my shows getting cancelled!!??  So annoying."
"Sun Jun 07 07:25:33 PDT 2009","jesslovesjonas3","street fair in nyc  two dollar jewlery, five dollar scarves, HECK YES ! &lt;3"
"Mon Jun 01 22:21:45 PDT 2009","shamelesshussy","@hummingbird604 heh, we can't choose - that's our curse "
"Sat May 02 22:13:48 PDT 2009","katelynroseee","@tangledupinme YES! oh my gosh it was hilarious! hahaha so cute! "
"Mon Jun 15 05:41:10 PDT 2009","sarelyse","@jlyncarter  if you hurry, you can catch me in Charleston and we can hit the beach. "
"Fri May 29 16:34:36 PDT 2009","sonialisette","@erinlynneh yeah it would!  so ill let you know as soon as we know "
"Sun Jun 07 04:48:38 PDT 2009","hollyalyxfinch","Oh. No we're not "
"Tue Jun 16 00:22:35 PDT 2009","aldoturangan","@carmenlicious aww aww awwwww.. ciee gueeee.... hehehe, say hi for her Nda "
"Thu May 21 23:40:19 PDT 2009","Lys48","I cant wait till tomorrow cause its a three day weekend and i get to see jt night    "
"Mon Jun 15 11:42:34 PDT 2009","buckybit","@JosephRanseth I never thought you would say something 'negative';) Yes, you are so right, Joe "
"Sat Jun 06 05:59:09 PDT 2009","_nandi_","Lookng at the birds outside my window!  *Good times*"
"Mon Jun 15 01:35:31 PDT 2009","JoeJonasLoveYaa","@jonasbrothers http://twitpic.com/624qo - Even a dog have better biirthday than me  hhee joking he deserve it ... Because hes owner is you"
"Sun May 17 07:57:34 PDT 2009","nhique","@_MileyCyrus___ ..ok..ur always welcum ..and thank u so much too..for accepting me..and for the reply..i will visit ur offer of freemusic "
"Mon May 04 06:38:55 PDT 2009","Courtnee96","Todays goal: Tweet more @ work  Im off to a good start but havent left the house yet. Welcome new followers! I hope your not too bored yet"
"Sat Jun 06 11:39:29 PDT 2009","AceMas21","I am watching Primeveal...last in the series "
"Sat May 16 23:55:07 PDT 2009","Pinot007","@enept what? Chelsea is like.. Um where r u in the table? Ohhhh never mind, it means nothing! SUCKit long and umm hard! "
"Sat Jun 06 07:21:19 PDT 2009","jenjeahaly","@NokkonWud As you'd expect really  Not as well as it went last week :/ At least they've gone now so I've got an hour or two spare"
"Sun Jun 07 07:25:58 PDT 2009","AilsaX","very very very very tired "
"Fri May 29 13:49:58 PDT 2009","jayelover","@kaulitzisme oh you crazy girl "
"Sun May 03 01:40:53 PDT 2009","kyliegotponed","@JulianaMercedes No, no. A hot boy makes everything better. Especially a SINGLE hot boy. That is also funny! "
"Tue Jun 02 23:02:41 PDT 2009","kweezy11","ExpeRiEnciNg a baD heAdaChe "
"Mon Jun 15 07:23:38 PDT 2009","gypsytrading","@KitchenFinds thank you.  It's how we were raised for sure that makes the difference."
"Wed Jun 17 08:03:07 PDT 2009","leeb85","Not even coca cola is giving me a boost, so tired! "
"Fri May 01 23:41:18 PDT 2009","SocialDeath","My Pet Snake, Andy, pooped on me today.. here he is in his home  http://twitpic.com/4e26u and http://twitpic.com/4e267 Butter Corn Motley."
"Tue Apr 21 03:52:00 PDT 2009","Frenchy1007","Is Back in France "
"Mon Jun 22 19:33:08 PDT 2009","sayoshirota","Morning !! Will be leaving on wednesday "
"Wed Jun 17 13:44:14 PDT 2009","Iilireland","@fadilnet lol awww they likly will anyways! no jinx or no "
"Wed Jun 17 09:28:28 PDT 2009","sadeerenee","@IamJoeJonasss I will try to enjoy first balconywauu instead of front row "
"Sat Jun 06 20:23:34 PDT 2009","HeyGolden","'pofavó twitter no te vuelvas a caer "
"Sat Jun 06 20:24:17 PDT 2009","conchita26","So tired... "
"Mon Jun 01 04:45:27 PDT 2009","valinaps","@theokamil hey brown gud luck for tomorws exam  u kno i ♥ u"
"Sat Jun 06 08:26:06 PDT 2009","MATTRIXdotINFO","@chattytrace The one at our house is better, though. "
"Sun Jun 07 15:54:13 PDT 2009","LynieT","Jeez- BNP have won a seat.  What on earth are people thinking? "
"Tue Apr 21 00:46:28 PDT 2009","auditorycanvas","@ISO50 ah, sorry, haven't been home in 2 years, so don't really know a better alternative. Irony is I'm now in your city "
"Sun May 31 18:38:55 PDT 2009","debazzarello","Man, is this twilight crappola gonna sweep these awards?!? Oh.... I guess it will "
"Sun Jun 07 19:42:06 PDT 2009","SonnyCollins","finished say good night xD and now ... I long, Goodnight everyone "
"Sun May 31 18:47:05 PDT 2009","atulkarmarkar","@gulpanag have a gr8 day "
"Fri May 29 00:51:54 PDT 2009","aamelia","@andyclemmensen text me! +6597881990 i wants a sway sway baby ringtone "
"Sat Jun 20 03:14:05 PDT 2009","TracyLynn78","@JonathanRKnight couldnt afford 2make it out 2my hometown(mtl)show this time around  I'll B thinkin bout Uboys this eve wishin'Ua gr8 show"
"Tue Jun 02 04:41:53 PDT 2009","thecampingforum","@pete_c but i like my baked beans mushy also which my wife tells me is just wrong! Keep em on the hob till they mush i say "
"Tue Jun 02 23:25:44 PDT 2009","StephanieEllen","@damohopo Goodmorning "
"Mon May 18 00:16:32 PDT 2009","benjibum","is gonna go lay the floor in his new bathroom today.   and  its pronounce baff not bath  so beef but im common "
"Sun Jun 07 03:19:46 PDT 2009","SinisterBane","I say leave the bitch n move on with her hotter friends!! "
"Mon Jun 01 13:36:09 PDT 2009","JackNuzum","OMG!! Eminem walked off at MTV Awards! lol "
"Sat May 30 17:29:11 PDT 2009","mizsedz","@pinkfan1 HAHAHHAHAHA i love MJ but,, his nose cant come offff "
"Fri May 29 14:20:19 PDT 2009","lilleenie123","is are you having a six flags day?? haha white water was fun!!! "
"Mon Jun 01 19:37:25 PDT 2009","joemacsfavegirl","@NKAirplay i just got a reply from fish &lt;3  yay at least its a band member not unlike a reply from the guys  if i run into you - joe mac"
"Sun May 10 03:37:10 PDT 2009","AlexaBaratinha","working... life is not fair "
"Sun May 31 16:58:44 PDT 2009","jaclynnicole","My Taylor Swift CD is gone! It's in my old car which was returned last week. This may be one of the saddest days of my life. "
"Sun May 31 12:58:52 PDT 2009","fall_angel83","went to the blue jays game, made it on the jumbo tron &amp; sportnets highlights.. what what "
"Fri Jun 05 12:15:33 PDT 2009","laurencowiex","@Shontelle_Layne :O yourr in liverpooooool?! wish i had got tickets for the concerttt!  xx"
"Sun May 03 07:40:04 PDT 2009","jc_millson","Wearing my fingers off playing the keyboard. Stumbled my way through Give In by Tina Dico  Pretty good seeing as there's no sheet music."
"Mon May 04 00:17:29 PDT 2009","BekkaHax","@sharping the future is a mix of awesome and train wreck, this insight brought to you by emo undertone "
"Sat Jun 06 13:18:52 PDT 2009","photocullen","@LindsayCullen17 lol, thank me later "
"Thu Jun 18 09:45:01 PDT 2009","monitron","Had a great idea for an app for the Pre, but they have put the kibosh on it (security concerns).  At least they answer email! #palm #webOS"
"Sun May 03 00:55:49 PDT 2009","Podpodley","@snedwan Good luck for today - have fun  and don't fall over!"
"Mon Jun 15 12:27:03 PDT 2009","tRuthje","flying to aruba in one week "
"Wed Jun 24 21:27:20 PDT 2009","Rhonald","@jpoppin I'm jealous! That's all the roommates minus me "
"Sun Jun 07 18:32:44 PDT 2009","micksguitar","@Go4Sid Did ya get the pic of you &amp; I in your kitchen? You may not rememeber... "
"Fri May 22 03:07:47 PDT 2009","vonjova","@ lunch with friends. Feeling very businessy "
"Mon Jun 01 10:44:17 PDT 2009","BrandonGorman","@allisonlynn0122 woohoo, you finally have Twitter "
"Mon Jun 15 19:52:26 PDT 2009","TidyCat","@firedancertat aight - good night twitter - i think we survived this Monday  see you all tomorrow =^..^="
"Sat Jun 06 08:14:56 PDT 2009","betalabs","@CommenTweeter glad your twittering missing the game "
"Mon Apr 06 22:58:37 PDT 2009","MonikkaB","@paul_e_wog Wait...is it a game or just episodes? I'm so confused. "
"Tue Jun 16 23:13:01 PDT 2009","brandalay","@Katsweat  Vegas is amazing!!!! Not sure i will do the vid. I have class the weekend of the concert "
"Sat Jun 20 11:16:59 PDT 2009","ANDISAYTOYOU","@trent_reznor  Just thought about what &quot;WAVE GOODBYE&quot; on the top of your tour page could mean   Again, Thank God you were born! XO"
"Mon Jun 01 09:05:25 PDT 2009","06simpte","homework  cant wait till the summer hols"
"Sat Jun 20 17:48:56 PDT 2009","hollseey","@claytonkennedy http://twitpic.com/7yh0l - aw  did u take law as a subject? ooh food lol"
"Fri Jun 05 21:31:03 PDT 2009","RVGoddess","Our property is a mess after the storm last evening "
"Tue Apr 21 01:49:41 PDT 2009","cathy_w","@Caroline_S Poor little one "
"Sun May 17 06:32:20 PDT 2009","Lisa_Veronica","is soooo tired, why can't I ever sleep before 5am!!!! Grrrr.. Have no time to be tired today "
"Fri Jun 19 19:32:32 PDT 2009","per5uasion","@jessenicholas but...but.... buggy is just so much cuter.... "
"Mon Jun 15 19:42:39 PDT 2009","ManderzE88","&quot;You're so indecisive. Or decisive. I can't decide.&quot; "
"Sat May 30 14:21:00 PDT 2009","kimbobvo","i cannot seem to commit to twitter daily "
"Wed Jun 03 09:52:19 PDT 2009","dianemulholland","@azzywazzy Just remember that Neil and I pay £15,000 per year in rent. If that makes you feel better  Ouch."
"Mon May 18 02:09:31 PDT 2009","globetrotteri","@rtd13 Better than good. You're awesome! "
"Mon Jun 01 15:45:22 PDT 2009","sapphireangie","@DebbieOrwat Who is doing the work now?  I need one! "
"Sat May 30 08:57:28 PDT 2009","musey","why do I live so rural with such a meager internet connection when I actually don't live THAT rural? where is my highspeed cable? "
"Mon Jun 15 17:49:29 PDT 2009","charlietuna","Happy Birthday @barbeecue !!! I hope u have a wonderful day "
"Sat Jun 06 21:31:14 PDT 2009","MANYAK34","lol tony does need his own twitter im call him hariet the spy but im still sad ray beat me at beer pong "
"Fri May 01 22:31:05 PDT 2009","jasminsara","LOL @ Swine Flu - It is now on WOW "
"Mon Jun 01 00:26:09 PDT 2009","lazyage","@forthejokes yes, you should have "
"Sun Jun 07 13:18:09 PDT 2009","rockintechie","@evedestroys i know how you feel. im taking CSI and CMA this month. CSI is kicking my butt. im horrible with computers. "
"Tue Jun 16 08:34:41 PDT 2009","Mrs_NickJ07","Going to listen to LVaTT to calm myself.. "
"Fri Jun 19 01:58:00 PDT 2009","vkgh168","i'm not iphone launch because, i'm from South Korea "
"Sun May 17 10:40:27 PDT 2009","Umakemelaugh","I'm leaving the presence of my computer and the awesome people that are in it to re-read OOTP. "
"Thu Jun 25 08:23:50 PDT 2009","_Anix_","@tequilasam hhmmm no? I don't know? all I know is that weird bots are now following me and WONT leave!  I'm scared!!"
"Mon May 18 01:16:49 PDT 2009","sochews","@sophiagoh Welcome back. "
"Sun Jun 07 15:23:56 PDT 2009","nitroglycerindf","@lilyroseallen they're playin smile in the gay dance.  i love you!"
"Fri Jun 19 06:39:17 PDT 2009","prettyodd89","So my phone case messed my my phone so i can't use the case anymore...  My phone is naked..."
"Fri May 22 04:18:11 PDT 2009","parallelgalaxy","strawberry season is here.... all these wonderful strawberryfields all around....we are lucky down here "
"Fri Jun 05 22:12:45 PDT 2009","Gaylaaa","Amazing day, exausted though. Sleep time. "
"Sat Jun 06 18:42:05 PDT 2009","nanicin","At the pool... such an awsome day in phx to be outside  and bless to have my bug here!!"
"Mon Jun 15 11:42:34 PDT 2009","FatallySilver","Going offline now to watch Grey's Anatomy.. Did I ever mention HOW MUCH I love Twitter ;) .. Thanks again Susiii "
"Wed Jun 03 04:07:54 PDT 2009","kailiis","so, going to take a shower "
"Mon Jun 01 03:32:34 PDT 2009","davidlimonline","@fauxhemian What kinda soup, Ian? "
"Sun Jun 07 02:34:04 PDT 2009","SandrinaBambina","Slept till 11am  now still sitting in bed and enjoying this day .."
"Sun May 31 06:46:04 PDT 2009","veepveep","@RosevilleRockLn i fcuked up and celebrated a little too much over the winter time so i need to cut back during OUR birthday month. "
"Fri Jun 05 17:42:54 PDT 2009","Sherree216","Channelside got cancelled  Off to Obriens and Baluka's I guess....."
"Sat Jun 06 20:20:44 PDT 2009","JessicaNichole8","@MStokes hey kidd  I'm back on my twitter grinddd"
"Thu Jun 18 05:41:05 PDT 2009","KizzySwift","I want the sun to come out  It's warm but the sun is hiding!"
"Mon Jun 01 23:46:45 PDT 2009","girrlonthewing","I wish I knew how to use Twitter better. I mainly use it to follow Ellen and Perez Hilton "
"Sat Jun 06 18:48:03 PDT 2009","Saundraaa","@Stokedsurfer haha yeah if @nelley gets off her butt and decides to go im sure i will go with her and @stevie08 but if not iono .. "
"Sat Jun 20 18:09:55 PDT 2009","SallytheShizzle","I'd rather die than let this pain take me over again. It's so hard, to let you go "
"Fri May 29 22:56:36 PDT 2009","loritacontreras","i have no followers. "
"Fri Jun 05 17:53:25 PDT 2009","akissgoodbye","tired. time for my beauty sleep  catch you tomorrow ;) &lt;333"
"Sun May 31 09:36:49 PDT 2009","Nicole_xD","@holly___x that's not fair "
"Sat May 30 07:15:08 PDT 2009","AlwaysAnna_C","Doughnuts, anyone?!? "
"Thu Jun 18 21:02:33 PDT 2009","jonasnessica","I think Dad's home "
"Sat May 02 00:45:52 PDT 2009","SynCitee","Dear California, I Love You. You pretty much own my heart!  Love, Rina!"
"Sat May 30 20:51:24 PDT 2009","TLNMEBD","getting ready to go to a birthday party... "
"Sun May 03 05:33:47 PDT 2009","hadramie","@rosehwang sure dear. you'll the 1st one to know when our eurotrip pics are up on fotopages. "
"Mon Jun 22 16:01:59 PDT 2009","KIMP19","@Nkluvr4eva i feel like we are being prepped too......*shaking* "
"Mon May 04 04:27:57 PDT 2009","rashmi_patel","@kiyomisu ya and i would have gained a few kgs by then.  what are you working on today?"
"Sun May 10 08:39:02 PDT 2009","JuliaHanley","Just had the Texican Whopper from BK and for 997 calories and 60 grams of fat it's really not that good "
"Sun May 17 03:00:29 PDT 2009","tsarnick",".@jimbyjoe any graffiti at all. something that's not supposed to be there "
"Sat Jun 20 05:58:18 PDT 2009","jabronimike","@RJFonseca damnit, Robbie. I was trying to sleep. The earth had to go and wake me up. "
