"date","user","text"
"Thu Jun 25 02:32:24 PDT 2009","missjadeykins","off to headgirlsday rehearsals, I would rather like to go back to bed though "
"Mon May 11 22:28:44 PDT 2009","Just_me_Eden","@ilovepaul21 you got it!  it taes time but you will figure it all out"
"Sat Jun 06 06:39:08 PDT 2009","cassieshea","Coffee and bark "
"Sun May 31 01:26:28 PDT 2009","escott9865","About to watch some fights!!!  http://twitpic.com/6bmqm"
"Mon May 18 07:30:03 PDT 2009","OddLittleDucky","@FokusChicagoKid lol just regular excellent, I suppose. Just woke up feeling good, positive vibes so I'm going with em today "
"Sun May 31 15:45:36 PDT 2009","johanna242","Is back, on to doing big things, tomorrow is the start of an amazing month "
"Sun May 31 03:18:12 PDT 2009","Bri51NY","@riaachaplin  have a good day"
"Sat Apr 18 17:04:14 PDT 2009","boojitsu21","@cattycupcakes it worked ! Thanks I just added you "
"Fri May 29 22:04:01 PDT 2009","james_panda7","bed time  goodnight :*"
"Wed Jun 17 16:40:50 PDT 2009","speNdl3","why does the iPod Touch OS 3.0 have to cost $10 "
"Sun Jun 21 01:34:52 PDT 2009","UluvUY","@isaimperial ..n tho. Sorry to u and @inezherbosa  Don't mind the side notes and stuff.. @allyzajim kasi eh :|"
"Tue Jun 16 13:02:53 PDT 2009","CavaleiraMebara","@shakira Can I follow you?  Don't be worry, of course we gonna love your new job.  Hey, when you come to brasil??  We miss you! =X"
"Mon Apr 20 23:50:41 PDT 2009","sanil_singh","@anilbpai Hey, can u please give me the link of ur StudTechClub "
"Mon Apr 20 03:00:50 PDT 2009","Convo1st","God, I miss the boys so bad! "
"Thu Jun 18 13:39:04 PDT 2009","Hair_Stylin_Ash","First big girl hair client came in. I thing I did good with the color but I don't think she liked her hair cut. "
"Sun Jun 07 14:41:12 PDT 2009","brokenangel1982","GRRR I'm hungry and there's practically no food in the house. Thanks mom. "
"Fri Jun 05 23:58:43 PDT 2009","VCasambros","is quietly sat aboard the 0854 class 450 london midland service to crewe on his way to work, n reallly upset emi has to go back to dover "
"Sat Jun 06 16:53:14 PDT 2009","LauraHanrahan","@tommcfly I just finished watching the radio active DVD, it was amazing! you guys definitly need to come to Canada! "
"Tue Jun 16 00:26:20 PDT 2009","MissCrystalLee","Live on stickam! Come join my chat.  stickam.com/misscrystallee"
"Sat May 16 23:54:59 PDT 2009","kenshilton","@emilyninja what are you up to!? "
"Sat May 16 23:03:16 PDT 2009","gunfo","this movie makes me want to hug my dad  -sniffle-"
"Sun May 31 23:21:40 PDT 2009","JuliaElenaTaing","Oh my goddd Day off tmrw  I just saw the most disgusting pic of me. Someone teach me how to pose!"
"Tue Jun 16 07:50:00 PDT 2009","AMIdesigns","i didn't get the job i was interviewed for "
"Sun May 17 02:40:41 PDT 2009","misspid","@claire_stokoe haha just saw this now  thanks for the hairy follow and happy Sunday!"
"Wed Jun 03 06:54:44 PDT 2009","ReleasedWorship","@justinrp Can't wait to use this on the next album "
"Sat May 30 19:43:05 PDT 2009","nirty","http://twitpic.com/69gl7 - @_supernatural_ SURE THX! As well as all the ones I posted today lol. I'll link you "
"Sun Apr 19 04:18:22 PDT 2009","TizBanana","@BecaBear I know!! It will be the best day ever  It had better rain!"
"Sun May 31 04:28:29 PDT 2009","loubeejones","@tommcfly &quot;This video is not available in your country.&quot; - doesn't work. "
"Fri May 29 22:37:51 PDT 2009","paolalittrell","@backstreetboys please twitt mee!! say hi paola.brian please "
"Mon Jun 01 04:59:39 PDT 2009","DaemonChylde","Oits, how come it says from web instead of TwitterFox? Not cool already lah!!!! "
"Tue Jun 23 17:49:02 PDT 2009","Belicious23","Beauty is pain!! Lol "
"Mon May 18 06:50:34 PDT 2009","Stormyskyeee","@wowchrisrun iknowright? imy "
"Mon Jun 01 15:53:27 PDT 2009","Chaveeo","@_Jupiter mhhhhhm.I always mix sweet and salty.. "
"Tue Jun 02 04:49:42 PDT 2009","_emedia","@stroughtonsmith  I hear ya - thanks!"
"Fri Jun 05 18:43:55 PDT 2009","DetroitSkye","Oops! Guess I lied! Can't get good pix cause its 2 dark outside. Lol. Will twitpix in am. "
"Tue Apr 07 00:39:05 PDT 2009","xcatrinx","Off to have a shower "
"Mon Jun 15 16:28:57 PDT 2009","PRLOS","don't want to get up feel real lazy........ but I got to get and get ready for wrk "
"Sun May 10 05:53:18 PDT 2009","primatage","@absolutelytrue why on earth would you say something so horrible as to lump me in with the USPS ? i haven't worked for them for years "
"Mon Jun 15 09:05:21 PDT 2009","peachesbubbles","Today is my last official Monday of being 31!!!!!!!!!!!! "
"Sat Jun 06 21:50:56 PDT 2009","Audrey_O","@JonathanRKnight you should try sleepy time tea..its calming and relaxing  sweet dreams! Xo"
"Tue Jun 23 17:19:52 PDT 2009","Duran_ite","@debbeaton I'm sorry, you will have to wait. Your shits weak  and everyone knows lactating's only funny when it curdles"
"Thu Jun 18 05:52:46 PDT 2009","suchi007","no flour  now im hungry and depressed"
"Mon Apr 06 23:13:25 PDT 2009","gamwyn","Wrote exactly three lines of dialogue tonight, then gave up. "
"Thu Jun 18 17:47:58 PDT 2009","xoxstina","Going to class. "
"Fri May 29 18:45:47 PDT 2009","travelingcircus","@girlonlaptop I'm in Florida currently, so I can't come "
"Sun May 31 02:19:50 PDT 2009","iLoveSeventeen","? i'd do anything just to hold you in my arms to try to make you laugh cause somehow i can't put you in the past ? @simpleplan is ?! haha "
"Tue May 26 22:31:11 PDT 2009","screamingeagle1","@avrilianty  You're quite welcome "
"Mon May 18 00:06:49 PDT 2009","tweetyseller","This One Is For You - Free Marketing  | MangoOrange� http://tinyurl.com/p5nssr"
"Fri May 29 09:41:58 PDT 2009","librado_","i lost friends, when i didnt do anything "
"Sat May 09 20:41:05 PDT 2009","sg1padawan","@jsie We got out there and the cafe was booked solid. LOL Doesn't matter - Mum got some plants anyway. "
"Thu May 14 00:51:52 PDT 2009","nocturne79","@harmony73 night "
"Thu Jun 18 07:15:38 PDT 2009","ckeyser24","@flippee09 no.  apparently its not a good idea. blah."
"Sat Jun 06 19:25:53 PDT 2009","NorthernCowgurl","has more exciting news to share..but cant. "
"Sun Jun 07 08:26:29 PDT 2009","ChaseTheChad","In the car with my mom "
"Sat May 30 20:48:52 PDT 2009","Mimidncr96","@MCbutterflyfan lol mine!!! AND O LOVE YOU TOOO!!!! "
"Sat May 30 10:01:16 PDT 2009","Kpfanmiller","Crazy night and I lost my phone "
"Fri May 22 07:46:03 PDT 2009","CaptSolo","&quot;Adobe Uses DMCA On Protocol It Promised To Open&quot; [slashdot] - http://tr.im/m6AG - rtmpdump project taken off the net "
"Fri Jun 05 14:24:38 PDT 2009","donniestalker","@TheEllenShow Yeah no thanks.  If you do go skydiving w/her make sure she goes out 1st. Imagine that voice being the last u hear "
"Sat Jun 06 16:54:23 PDT 2009","LydiaBarling","So no drinkies "
"Thu Jun 18 03:03:32 PDT 2009","h_sachdeva","@chunkomac OS 3.0 still not available in indian store  ... and US store does not accept indian credit cards"
"Sun May 10 06:58:38 PDT 2009","alexderossi","@theurbanbaboon woooow!!! thank you!!  i love you na!!!"
"Tue Jun 02 04:24:01 PDT 2009","thesummersnow","Before i got to bed - if you got Myspace - go add me http://www.myspace.com/summersnow Thank you "
"Sat May 02 08:28:00 PDT 2009","jasousa","@colivetree qd souberes comunica "
"Sun May 31 11:38:06 PDT 2009","iodic","Finally started to code my website. It's great to see it taking shape. "
"Sat Jun 06 17:30:01 PDT 2009","Randomstranger1","OH MY GOD!!!!!!!!!!! My iPod screen cracked! How is that possible???? I'm near tears.   "
"Mon May 04 03:53:16 PDT 2009","sudhamshu","@varunshridhar Lets leave the nervousness until tomorrow! "
"Sun May 31 11:28:03 PDT 2009","CoolSex","@30STMluva Well done,luva,spread the word to other twitterers,if you want "
"Sun Jun 07 04:14:07 PDT 2009","Wiccanlyblessed","@langfordperry Hey babe thanks for bringing laughter into my life I hope you do that voodoo that you do so well for a long time  luv Nay"
"Tue Jun 16 21:30:57 PDT 2009","f0rr357f1r3","@collinjames20 dong dongs? that sounds sexual. my card hasn't arrived in the mail yet. "
"Mon Jun 15 01:25:15 PDT 2009","ariana1219","@shanedawson. hes funny lol. oh god. date tomorrow,with a boy i should like but don't got back from phx couple hours ago. super tired "
"Sat Jun 06 12:18:19 PDT 2009","PriyankaRP","@Jennettemccurdy http://twitpic.com/6rj9l - Sooo pretty luv shirt and jacket and hair..  lol please follow, peeps!"
"Fri Jun 05 18:52:03 PDT 2009","jeffcthomefan","@kfcarrie OMNOMNOMNOM.  How's you?"
"Sun May 31 03:18:15 PDT 2009","toobendy","just finished watching 'skinwalkers' it was quite good "
"Mon Jun 01 15:09:05 PDT 2009","qyanaecashyoo","@dopeyalex 1  i dropped 420 points that mess was so borinq i kept falling asleep lol ."
"Tue Jun 16 02:10:28 PDT 2009","MsDeniese","So i think ima try spain hookah tonight...hmmm lets see if theres a difference "
"Fri May 29 13:10:04 PDT 2009","sncanter","had a busy morning, relaxing then cody&amp;pat's grad party! "
"Sat Jun 20 20:36:03 PDT 2009","Kerabell","i was heading to the drive in. but my date backed out on me...im really pissed and sad... "
"Sun May 31 10:51:49 PDT 2009","rachelokay","Gomez in my ears and sun all over my skin by my pool "
"Mon Jun 15 16:58:07 PDT 2009","ILoveNileyJirus","Hmm.Is Miley dating Liam? Easy answer. NO! Just some few kissing scenes on the upcoming movie. I wish Nick and Miley had a romantic movie "
"Sun May 17 10:48:16 PDT 2009","I100","@Parker008  That's no good... I heard google's having some pproblems these days..."
"Sat May 02 12:48:21 PDT 2009","angel_17","Lol  Omg that was fun the food ended up in the street lol "
"Sat Jun 06 13:02:33 PDT 2009","martygphilly","@babygirl0933 I guess we know which compound-owning radio host you listen to. "
"Mon Jun 15 21:21:11 PDT 2009","ohlux","good morning "
"Fri May 29 14:56:59 PDT 2009","tabraz","I think I lost some followers! Huzzah! "
"Tue Jun 02 22:00:04 PDT 2009","KayleenDuhhh","@DaisyDuhh that is so sad "
"Mon Jun 15 17:11:35 PDT 2009","MelanieMiley7","just watched Pitcure This , i love that movie  !! Ashley Tisdale is such a good actress"
"Mon Jun 01 11:32:37 PDT 2009","emmalinebride","@lilacpop thanks so much "
"Sun Jun 07 04:32:45 PDT 2009","jscrinc","time to make some new spore creatures for the new site "
"Tue Apr 07 04:34:24 PDT 2009","paigeebaby","Haha watching skins. I feel like listening to short stack "
"Mon Apr 06 23:13:17 PDT 2009","andreadiaz","@mileycyrus  milezzzzzz, you are da best &amp; ur music 2. cant wait 4 da hm movie, it will rock   love ya ."
"Thu Jun 18 20:48:01 PDT 2009","lauraivanova","@gzeidler - I guess it's just a perfect summer night for DQ... too bad the one is my neighborhood is CLOSED "
"Fri Jun 05 23:15:04 PDT 2009","tokyotopia","@TallOracle Hope your fish have settled back down again - the advantage of short memories "
"Tue Jun 23 17:49:28 PDT 2009","JuliaFranco","it hurts now "
"Sun May 10 19:16:25 PDT 2009","BUTTERFLYWHEEL","@disability You're welcome, Rudy "
"Fri May 22 06:35:22 PDT 2009","ronaldlewis","G'Day! It's Friday. Happy dance? "
"Mon Apr 20 01:18:20 PDT 2009","MikeM916","@MrsMarks "
"Sat Jun 06 05:14:49 PDT 2009","Nassimx","@camilloux heya ! welcome on twitter "
"Sun May 03 07:39:07 PDT 2009","Amber_Lily13","@pfunk89 hey u dnt hve ur background nemore "
"Wed Jun 17 12:39:25 PDT 2009","dbiggins71","@DavidJobGriffin Yeah, must have started downloading at the same time as the rest of the UK "
"Mon Jun 15 22:01:24 PDT 2009","caseycarter","@TheChosen33 your the best!!!!  gracias!"
"Thu Jun 18 09:27:35 PDT 2009","penguinmetho412","Awww, Barney died.  Will miss you forever my little brick of love! http://tinyurl.com/meatgf"
"Sat May 16 21:39:58 PDT 2009","c_jacobs","@FINALLEVEL I love you &amp; Coco, I think you're awesome! Why do people feel the need to hate you two? Makes me sad...   "
"Sun May 17 11:36:10 PDT 2009","aalexissrandall","Okay I gave into the twitter world! "
"Sun Jun 07 17:04:45 PDT 2009","Lisa_Hernandez","Wing Stop go the hardest! "
"Sat May 30 21:49:16 PDT 2009","popculturezoo","@suzannehih I had a great day with the fam and then watching a DVD I need to review.  Time now for the Internet.  "
"Thu May 14 06:07:49 PDT 2009","robinlondon","@msalonen there was no queue at the one in Clapham Jctn. mmm... chicken teriyaki "
"Sun May 17 01:35:18 PDT 2009","doubler2k7","@oribeth tis perfectly safe, laura's been on it longer than me and we have our gp's approval. "
"Sat Apr 18 09:01:28 PDT 2009","SMG1994","@Elias5996 damn it i only have dial up  so does that mean i cant download Akira ??."
"Sun Jun 07 07:27:44 PDT 2009","nova937music","@suewaters It's not quite Singapore though is it?  "
"Mon May 18 05:51:49 PDT 2009","DavidFeng","@bryancheung Uhh... yeah. "
"Sun Jun 07 20:45:47 PDT 2009","lukeraloko","Playing some Poker... in a while I'll go to bed. Thursday is HOLIDAY!!  "
"Sun May 17 21:00:47 PDT 2009","annazhaao","@hoffifer .. Oh fuck you "
"Thu Jun 18 05:59:03 PDT 2009","krgonzales","@Milanduana the more you stop yourself, the more you eat. Happens to me all the time. "
"Sun May 31 06:40:06 PDT 2009","jackiezer","http://twitpic.com/6by39 - boyfriend is in my bed.  i'm sleeping on the couch tonight.  ouch for him  I'm worried being with him will  ..."
"Wed Jun 17 00:49:01 PDT 2009","venkatramanvr","gonna try fallout...but not enough space "
"Sun May 31 03:23:58 PDT 2009","melanietaylor01","@Katie_McFlyy what songs that lmao. i like it ;) lol. is this how you spell debut ? d-e-b-u-t de but lmao ! "
"Sun May 31 16:56:11 PDT 2009","iphonejunkie","Shopping for a purse for Vicky - anniversary gift! I wonder what my gift is? It may just be the gift of giving. "
"Sat May 30 05:56:02 PDT 2009","kirstydutoit","i wanna support SA today but the bulls are like my least least favourite team. swore i'd never back them  WHAT DO I DO?"
"Mon Apr 20 01:06:45 PDT 2009","Misosekushii","Uh! Cancel that.  going california hotel instead. Do they have desserts? Like good desserts?"
"Fri May 22 02:13:04 PDT 2009","marsherlin","@y0rkfiles Maybe another time bah. "
"Fri Jun 05 11:48:55 PDT 2009","jshezb","The sky is so beautiful today! I hate being stuck here "
"Fri Jun 05 12:04:01 PDT 2009","blasha","@yazeez i dun like their bbq sauce, get both  o 3awafi hun"
"Fri Jun 05 18:05:00 PDT 2009","danzare","@dinosuit  urgh my hair. I wish I had naturally strait, STRAIGHT hair. :'("
"Mon May 04 00:41:42 PDT 2009","ItsDawns","@TerriCook  oh hi terri good now what about you? any good gossip "
"Wed Jun 03 00:22:26 PDT 2009","ASecondOpinion0","@fettouhi Ok then, thanks for that. Just as well I  kept that partition, I guess. No formatting for me "
"Sat May 30 17:06:14 PDT 2009","fashionista1693","I'm so jelouse of the people of los angles they get to have charlie in they're city,  I would freak if he was comming her"
"Wed Jun 03 04:11:58 PDT 2009","Emmers1974","@Roxywaves99 I'm sitting here checking them too "
"Fri May 22 05:59:59 PDT 2009","ltremayne","just watched Revolutionary Road, good movie but depressing "
"Sat Jun 06 07:03:19 PDT 2009","lady_kd","party night for my belated bday with my awesome sista!!!!! Can't wait to hang with my lil' sis!!! Missed her so much. "
"Sun May 17 23:12:17 PDT 2009","wendywings","Ok my stream is moving too fast and I am getting tweets mixed up, time to get dinner organised I think "
"Sun Jun 07 13:33:57 PDT 2009","troika90","@dougiemcfly NO, you're not!! "
"Mon Jun 15 17:54:55 PDT 2009","xoGossipGalxo","why do i only have 3 followers "
"Mon Jun 01 14:01:48 PDT 2009","jesssicaraymond","@rachmurrayX if your name was there youd totally win  cos we wud all vote"
"Fri May 22 01:55:17 PDT 2009","ra4xeden","I love republic!!!!!!!' it's a good night! "
"Sat Apr 18 22:27:20 PDT 2009","Vasilii_Zaytsev","@majornelson That's an awesome deal! I'll stick with my Elite, though. "
"Sat Jun 06 19:08:05 PDT 2009","jaykay_182","Good morning world. How are we today?. . . I'm still tired "
"Sun May 31 00:31:49 PDT 2009","Mitosos","soo tired! work the whole day BY MYSELF coz my manager was 'sick'! gonna get mean commission hopefully! smashed my target "
"Wed Jun 03 00:14:16 PDT 2009","rachelandersonx","can't walk, my foot hurtts "
"Sat May 30 12:21:00 PDT 2009","swtf","@Dacedra That's right. No one can help it, even Lord e B�br himself. How sad! On the other hand, it's great like this, isn't it? "
"Mon Jun 01 14:36:53 PDT 2009","jessgruber","not wasting my money on a piercing that has a low success rate of healing "
